GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 7
TotalNumTrainingExamples: 8
NumberOfClasses: 1
ClassIDsAndCounters: 
2	8
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 88
TimeSeriesData: 
0.609151	0.57304	0	0	0.551371	-0.540509	2.10698
0.595514	0.596822	0	0	0.537458	-0.539827	2.12249
0.595514	0.596822	0	0	0.537458	-0.539827	2.12249
0.701173	0.619749	0	2	0.628537	-0.521318	1.99826
0.701956	0.631714	0	2	0.626206	-0.524744	1.99883
0.599064	0.638723	0	0	0.540142	-0.541548	2.12093
0.599064	0.638723	0	0	0.540142	-0.541548	2.12093
0.554287	0.639261	0	0	0.504242	-0.525834	2.16083
0.506357	0.636285	0	2	0.466922	-0.506708	2.20438
0.505193	0.62618	0	2	0.467398	-0.506628	2.20532
0.50473	0.59773	0	2	0.466893	-0.506056	2.2044
0.50473	0.59773	0	2	0.466893	-0.506056	2.2044
0.558077	0.571764	0	2	0.508573	-0.527909	2.15599
0.559161	0.53732	0	2	0.510959	-0.527884	2.15467
0.556238	0.465445	0	2	0.507881	-0.527582	2.15698
0.556238	0.465445	0	2	0.507881	-0.527582	2.15698
0.561379	0.421281	0	2	0.510681	-0.52964	2.15201
0.559025	0.384758	0	2	0.509968	-0.528309	2.15344
0.557742	0.342577	0	2	0.50971	-0.527726	2.15422
0.557999	0.308147	0	2	0.509604	-0.527368	2.15338
0.525997	0.253046	0	2	0.489407	-0.510567	2.17885
0.553064	0.233437	0	2	0.507574	-0.525247	2.1583
0.519408	0.218372	0	2	0.48045	-0.514816	2.19158
0.535098	0.202611	0	2	0.490407	-0.520313	2.17643
0.605098	0.225926	0	2	0.546105	-0.54249	2.11139
0.608148	0.227974	0	0	0.549084	-0.542835	2.10837
0.613569	0.224817	0	0	0.553293	-0.544167	2.10341
0.581307	0.243776	0	0	0.527104	-0.537653	2.13555
0.695109	0.290525	0	2	0.626286	-0.528232	2.00879
0.695957	0.321047	0	2	0.626065	-0.529228	2.00862
0.604424	0.349291	0	2	0.544078	-0.541893	2.11304
0.698374	0.410272	0	2	0.628491	-0.528612	2.0071
0.697696	0.442201	0	2	0.626809	-0.528926	2.00788
0.700961	0.4745	0	2	0.629559	-0.529427	2.00526
0.704952	0.537197	0	0	0.629811	-0.527918	1.99991
0.625291	0.575685	0	0	0.559646	-0.542281	2.0917
0.705896	0.589602	0	0	0.630019	-0.527692	1.99911
0.698745	0.605218	0	2	0.619635	-0.53019	2.00693
0.698216	0.611787	0	2	0.621718	-0.529944	2.00825
0.6987	0.6123	0	2	0.621125	-0.530558	2.00838
0.69801	0.606856	0	0	0.619871	-0.529615	2.00829
0.697192	0.596631	0	0	0.619629	-0.530715	2.00965
0.700212	0.572123	0	2	0.623399	-0.528335	2.00531
0.557695	0.547863	0	2	0.506415	-0.525979	2.15884
0.502063	0.523237	0	2	0.4644	-0.503163	2.20951
0.5613	0.463496	0	2	0.509739	-0.52929	2.15656
0.561435	0.397825	0	2	0.510831	-0.528243	2.15502
0.56883	0.364073	0	2	0.514793	-0.532451	2.149
0.555717	0.302549	0	2	0.505561	-0.526887	2.15932
0.559855	0.278433	0	2	0.509058	-0.528034	2.15495
0.566831	0.240328	0	2	0.513727	-0.531778	2.14898
0.596386	0.222451	0	2	0.538809	-0.540767	2.1213
0.567902	0.216272	0	2	0.514055	-0.532794	2.14888
0.610462	0.210396	0	2	0.549973	-0.543695	2.1081
0.611814	0.218514	0	2	0.551731	-0.544219	2.10691
0.708711	0.252056	0	0	0.628382	-0.527883	1.99183
0.708458	0.248169	0	2	0.630926	-0.526778	1.99246
0.626587	0.305888	0	2	0.563236	-0.545517	2.09102
0.638719	0.338949	0	2	0.570677	-0.544833	2.07658
0.640478	0.413611	0	2	0.572462	-0.545523	2.0756
0.70701	0.48978	0	2	0.628585	-0.526799	1.99459
0.705154	0.526653	0	2	0.629374	-0.528531	1.99839
0.623301	0.622592	0	0	0.559069	-0.543962	2.09393
0.625179	0.641002	0	2	0.560708	-0.544748	2.09253
0.702073	0.668228	0	0	0.624999	-0.528706	2.00112
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 93
TimeSeriesData: 
0.71021	0.606617	0	2	0.624878	-0.528488	2.00059
0.71021	0.606617	0	2	0.624878	-0.528488	2.00059
0.71021	0.606617	0	2	0.624878	-0.528488	2.00059
0.71648	0.680197	0	2	0.630659	-0.525712	1.99368
0.71648	0.680197	0	2	0.630659	-0.525712	1.99368
0.558408	0.723258	0	2	0.510717	-0.519987	2.16106
0.558408	0.723258	0	2	0.510717	-0.519987	2.16106
0.558408	0.723258	0	2	0.510717	-0.519987	2.16106
0.558408	0.723258	0	2	0.510717	-0.519987	2.16106
0.712839	0.722488	0	2	0.633127	-0.525109	1.99959
0.712839	0.722488	0	2	0.633127	-0.525109	1.99959
0.712839	0.722488	0	2	0.633127	-0.525109	1.99959
0.712839	0.722488	0	2	0.633127	-0.525109	1.99959
0.712839	0.722488	0	2	0.633127	-0.525109	1.99959
0.712839	0.722488	0	2	0.633127	-0.525109	1.99959
0.562575	0.719936	0	2	0.514595	-0.521661	2.15865
0.71153	0.71472	0	2	0.63258	-0.523285	2.00037
0.555139	0.713992	0	2	0.507905	-0.520132	2.16677
0.506541	0.713452	0	2	0.470657	-0.499915	2.20999
0.506541	0.713452	0	2	0.470657	-0.499915	2.20999
0.506541	0.713452	0	2	0.470657	-0.499915	2.20999
0.557673	0.714334	0	2	0.510714	-0.52084	2.16489
0.557673	0.714334	0	2	0.510714	-0.52084	2.16489
0.556365	0.715116	0	0	0.508186	-0.520313	2.16594
0.556365	0.715116	0	0	0.508186	-0.520313	2.16594
0.559604	0.716322	0	0	0.509558	-0.521438	2.16276
0.557524	0.723084	0	0	0.510318	-0.520832	2.16525
0.558358	0.724747	0	0	0.509343	-0.521263	2.16434
0.558358	0.724747	0	0	0.509343	-0.521263	2.16434
0.557733	0.72577	0	0	0.508513	-0.520852	2.16499
0.557733	0.72577	0	0	0.508513	-0.520852	2.16499
0.558517	0.724237	0	0	0.508836	-0.520598	2.16407
0.554877	0.716277	0	0	0.505297	-0.519833	2.1682
0.554877	0.716277	0	0	0.505297	-0.519833	2.1682
0.555924	0.697871	0	0	0.504819	-0.519695	2.16678
0.557083	0.674706	0	0	0.506676	-0.520566	2.16619
0.557083	0.674706	0	0	0.506676	-0.520566	2.16619
0.543635	0.62627	0	0	0.49733	-0.514588	2.17735
0.540741	0.602751	0	2	0.49612	-0.512028	2.17805
0.539445	0.568803	0	2	0.496138	-0.512455	2.17912
0.570348	0.531406	0	2	0.514406	-0.529088	2.15494
0.578896	0.493893	0	2	0.522939	-0.53014	2.14538
0.578896	0.493893	0	2	0.522939	-0.53014	2.14538
0.578872	0.460431	0	2	0.522369	-0.53149	2.14589
0.578462	0.422732	0	2	0.521505	-0.531047	2.14566
0.580796	0.392491	0	2	0.523555	-0.533809	2.14524
0.586084	0.357612	0	2	0.526881	-0.535024	2.13969
0.584459	0.323341	0	2	0.524991	-0.534839	2.14116
0.584927	0.293514	0	2	0.524713	-0.534194	2.13971
0.547843	0.268337	0	2	0.496313	-0.522417	2.17418
0.628079	0.246145	0	2	0.557224	-0.544295	2.09831
0.696024	0.233045	0	2	0.608826	-0.533153	2.01748
0.709691	0.221936	0	2	0.625056	-0.526672	2.00108
0.59401	0.223773	0	2	0.530253	-0.53993	2.13198
0.708248	0.240367	0	2	0.6232	-0.529447	2.00331
0.707022	0.212333	0	2	0.625287	-0.526485	2.00395
0.708641	0.213022	0	2	0.625332	-0.528451	2.00295
0.708635	0.251548	0	0	0.6266	-0.52673	2.0016
0.555304	0.246834	0	2	0.501877	-0.528412	2.16453
0.610089	0.259393	0	2	0.544674	-0.544225	2.11385
0.611068	0.267402	0	2	0.54687	-0.541267	2.10987
0.695733	0.302387	0	2	0.61363	-0.531082	2.01342
0.605091	0.325603	0	2	0.541042	-0.543783	2.11842
0.706675	0.384147	0	2	0.625652	-0.53008	2.00311
0.706192	0.413899	0	2	0.626278	-0.527974	2.00245
0.711575	0.481289	0	2	0.631095	-0.525753	1.99579
0.709293	0.516447	0	2	0.62667	-0.527285	1.99775
0.708357	0.584677	0	2	0.628606	-0.53026	2.00214
0.709666	0.621941	0	2	0.627109	-0.52949	2.00029
0.712787	0.646469	0	2	0.628634	-0.52773	1.99639
0.712005	0.700105	0	2	0.626862	-0.528375	1.99909
0.629452	0.718628	0	2	0.566828	-0.53732	2.09175
0.559944	0.752884	0	0	0.505511	-0.525223	2.15861
0.558675	0.762588	0	2	0.505089	-0.524524	2.16032
0.559348	0.781073	0	0	0.504564	-0.524322	2.16021
0.558038	0.779761	0	0	0.504173	-0.523874	2.16164
0.557583	0.780001	0	0	0.499694	-0.529106	2.16643
0.549641	0.773159	0	2	0.498286	-0.520915	2.16957
0.55212	0.752358	0	0	0.500219	-0.522109	2.1678
0.551638	0.698091	0	0	0.500213	-0.521662	2.16787
0.550651	0.670264	0	0	0.501003	-0.521437	2.16893
0.551775	0.602431	0	0	0.50287	-0.521547	2.16559
0.553324	0.572048	0	2	0.505162	-0.523675	2.16514
0.554356	0.532522	0	2	0.506486	-0.523385	2.16279
0.549592	0.457337	0	2	0.503861	-0.519356	2.16436
0.543281	0.381823	0	2	0.50096	-0.518569	2.17141
0.536472	0.314137	0	2	0.502261	-0.510542	2.17471
0.593447	0.288016	0	2	0.534042	-0.538535	2.13022
0.62163	0.24365	0	2	0.552887	-0.542913	2.10219
0.629012	0.222333	0	2	0.559549	-0.543167	2.09502
0.596036	0.218851	0	2	0.5342	-0.539139	2.12861
0.556972	0.231322	0	2	0.504314	-0.526734	2.16336
0.54559	0.224679	0	0	0.498613	-0.520082	2.17158
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 82
TimeSeriesData: 
0.51795	0.279294	0	2	0.473052	-0.513404	2.19654
0.517643	0.279289	0	2	0.473291	-0.512905	2.19557
0.517643	0.279289	0	2	0.473291	-0.512905	2.19557
0.517643	0.279289	0	2	0.473291	-0.512905	2.19557
0.51659	0.27974	0	2	0.474059	-0.512848	2.19661
0.515904	0.279604	0	2	0.474653	-0.512265	2.19667
0.515904	0.279604	0	2	0.474653	-0.512265	2.19667
0.579216	0.280503	0	2	0.524344	-0.535651	2.13624
0.579216	0.280503	0	2	0.524344	-0.535651	2.13624
0.579216	0.280503	0	2	0.524344	-0.535651	2.13624
0.579216	0.280503	0	2	0.524344	-0.535651	2.13624
0.515927	0.280165	0	2	0.473506	-0.513025	2.1968
0.516246	0.280364	0	2	0.473591	-0.513645	2.19632
0.516246	0.280364	0	2	0.473591	-0.513645	2.19632
0.516246	0.280364	0	2	0.473591	-0.513645	2.19632
0.519447	0.280835	0	2	0.475604	-0.513903	2.19216
0.519447	0.280835	0	2	0.475604	-0.513903	2.19216
0.519447	0.280835	0	2	0.475604	-0.513903	2.19216
0.516646	0.276388	0	2	0.473517	-0.513654	2.1958
0.516646	0.276388	0	2	0.473517	-0.513654	2.1958
0.516269	0.269815	0	2	0.473872	-0.513199	2.19615
0.516269	0.269815	0	2	0.473872	-0.513199	2.19615
0.532079	0.25994	0	2	0.486016	-0.519908	2.18156
0.532079	0.25994	0	2	0.486016	-0.519908	2.18156
0.535067	0.253718	0	2	0.48721	-0.520528	2.17884
0.535067	0.253718	0	2	0.48721	-0.520528	2.17884
0.56594	0.243952	0	2	0.513315	-0.532316	2.15132
0.56594	0.243952	0	2	0.513315	-0.532316	2.15132
0.57148	0.241097	0	2	0.514894	-0.533223	2.14839
0.573542	0.247126	0	2	0.511327	-0.533351	2.15335
0.573542	0.247126	0	2	0.511327	-0.533351	2.15335
0.567992	0.252252	0	0	0.50505	-0.53058	2.1599
0.567992	0.252252	0	0	0.50505	-0.53058	2.1599
0.564678	0.283408	0	0	0.501461	-0.529988	2.1645
0.535693	0.312664	0	0	0.475707	-0.518243	2.19173
0.535693	0.312664	0	0	0.475707	-0.518243	2.19173
0.520982	0.317768	0	0	0.463886	-0.512637	2.20668
0.524062	0.3253	0	1	0.467199	-0.514387	2.20377
0.553858	0.580266	0	1	0.490247	-0.525498	2.17294
0.553858	0.580266	0	1	0.490247	-0.525498	2.17294
0.560927	0.507521	0	1	0.498879	-0.529883	2.16625
0.5498	0.493389	1	1	0.487298	-0.526019	2.17589
0.576509	0.495506	0	0	0.511341	-0.534416	2.14773
0.567751	0.522222	0	0	0.506296	-0.531742	2.15602
0.578076	0.622194	0	0	0.515101	-0.534968	2.14612
0.570899	0.616554	0	0	0.507021	-0.532429	2.15271
0.570899	0.616554	0	0	0.507021	-0.532429	2.15271
0.56904	0.594884	0	0	0.506672	-0.531972	2.15509
0.570806	0.558424	0	0	0.507501	-0.532356	2.15358
0.56774	0.366756	0	0	0.504393	-0.531517	2.15853
0.567978	0.578543	0	0	0.50396	-0.531239	2.15824
0.571113	0.578039	0	0	0.506837	-0.5323	2.15567
0.599289	0.574593	0	0	0.532024	-0.539864	2.12745
0.587258	0.279364	0	0	0.520563	-0.537763	2.14
0.713739	0.309563	0	2	0.634413	-0.523874	1.99569
0.716633	0.330328	0	2	0.635099	-0.52568	1.9937
0.612534	0.351745	0	2	0.546004	-0.54053	2.11385
0.604255	0.398757	0	2	0.532921	-0.541893	2.12364
0.552761	0.42364	0	2	0.491495	-0.524514	2.17255
0.592402	0.45299	0	2	0.52441	-0.537603	2.13495
0.592167	0.508313	0	2	0.52395	-0.537425	2.13545
0.547748	0.535034	0	2	0.488975	-0.521075	2.17707
0.586025	0.559797	0	2	0.51853	-0.535115	2.14154
0.585514	0.598741	0	2	0.518237	-0.534317	2.14209
0.550758	0.61765	0	0	0.489624	-0.521521	2.17474
0.55072	0.63665	0	0	0.490097	-0.520964	2.17435
0.547306	0.648065	0	2	0.486339	-0.520521	2.17913
0.511868	0.661052	0	2	0.458534	-0.504208	2.21173
0.515961	0.661719	0	2	0.461732	-0.50613	2.20826
0.516925	0.666849	0	2	0.463316	-0.506791	2.20792
0.514339	0.664122	0	2	0.460126	-0.505071	2.20955
0.511567	0.654362	0	0	0.458961	-0.503812	2.21269
0.539414	0.643075	0	0	0.479133	-0.515791	2.18614
0.537927	0.604054	0	2	0.478788	-0.515823	2.18857
0.536827	0.55367	0	2	0.476799	-0.514971	2.18986
0.535478	0.483197	0	2	0.476561	-0.514538	2.19235
0.547915	0.404515	0	2	0.487229	-0.51949	2.18058
0.599621	0.370431	0	2	0.527723	-0.539615	2.1331
0.573576	0.337351	0	2	0.507265	-0.530929	2.15896
0.666595	0.281432	0	2	0.583897	-0.546584	2.06261
0.665011	0.266494	0	2	0.582117	-0.547079	2.06513
0.717055	0.251882	0	2	0.627807	-0.526439	1.99747
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 67
TimeSeriesData: 
0.53889	0.493891	0	2	0.475895	-0.517101	2.1887
0.53889	0.493891	0	2	0.475895	-0.517101	2.1887
0.53889	0.493891	0	2	0.475895	-0.517101	2.1887
0.53549	0.542159	0	2	0.475107	-0.514543	2.1922
0.53549	0.542159	0	2	0.475107	-0.514543	2.1922
0.53549	0.542159	0	2	0.475107	-0.514543	2.1922
0.53549	0.542159	0	2	0.475107	-0.514543	2.1922
0.53549	0.542159	0	2	0.475107	-0.514543	2.1922
0.53549	0.542159	0	2	0.475107	-0.514543	2.1922
0.534297	0.60006	0	2	0.473007	-0.51223	2.19483
0.534297	0.60006	0	2	0.473007	-0.51223	2.19483
0.534508	0.603575	0	2	0.471985	-0.512075	2.19593
0.534508	0.603575	0	2	0.471985	-0.512075	2.19593
0.534508	0.603575	0	2	0.471985	-0.512075	2.19593
0.534508	0.603575	0	2	0.471985	-0.512075	2.19593
0.535582	0.605863	0	2	0.46912	-0.512949	2.19676
0.535582	0.605863	0	2	0.46912	-0.512949	2.19676
0.534997	0.601764	0	2	0.469451	-0.512011	2.19785
0.533598	0.593339	0	2	0.467899	-0.511924	2.20041
0.533598	0.593339	0	2	0.467899	-0.511924	2.20041
0.533873	0.579573	0	2	0.468005	-0.51218	2.2004
0.533873	0.579573	0	2	0.468005	-0.51218	2.2004
0.551945	0.559131	0	2	0.47877	-0.520934	2.18395
0.551945	0.559131	0	2	0.47877	-0.520934	2.18395
0.560696	0.53398	0	2	0.489237	-0.52379	2.17499
0.560696	0.53398	0	2	0.489237	-0.52379	2.17499
0.554446	0.508851	0	2	0.480806	-0.52156	2.18119
0.56212	0.475006	0	2	0.490498	-0.523728	2.174
0.56212	0.475006	0	2	0.490498	-0.523728	2.174
0.561999	0.44666	0	2	0.489256	-0.523236	2.1738
0.560739	0.417608	0	2	0.489017	-0.523517	2.17606
0.598697	0.385267	0	2	0.520755	-0.537912	2.14101
0.598697	0.385267	0	2	0.520755	-0.537912	2.14101
0.711499	0.355423	0	2	0.617013	-0.529276	2.01006
0.709438	0.332014	0	2	0.615961	-0.531692	2.01404
0.709438	0.332014	0	2	0.615961	-0.531692	2.01404
0.715649	0.306149	0	2	0.62185	-0.528765	2.00605
0.563978	0.287078	0	2	0.492968	-0.525371	2.17508
0.58756	0.273036	0	2	0.515204	-0.530608	2.15026
0.58756	0.273036	0	2	0.515204	-0.530608	2.15026
0.590818	0.261052	0	2	0.519793	-0.531387	2.14719
0.590292	0.255562	0	2	0.52036	-0.529664	2.14764
0.591462	0.254885	0	2	0.522726	-0.529731	2.14786
0.726678	0.257973	0	2	0.631313	-0.525227	1.99792
0.727681	0.258687	0	0	0.629452	-0.524997	1.99742
0.727681	0.258687	0	0	0.629452	-0.524997	1.99742
0.726369	0.264375	0	0	0.630218	-0.525774	2.00029
0.727657	0.24479	0	0	0.628968	-0.525522	1.99857
0.727244	0.296933	1	0	0.627762	-0.526645	1.99947
0.728609	0.258887	1	2	0.631034	-0.525537	1.99768
0.608275	0.256914	0	2	0.532287	-0.53355	2.13204
0.726455	0.25061	0	2	0.628455	-0.528396	2.00034
0.723322	0.261428	0	2	0.626848	-0.526499	2.00136
0.72664	0.277272	0	2	0.630098	-0.527377	1.99687
0.720587	0.317425	0	2	0.630152	-0.5274	2.00212
0.717431	0.347125	0	2	0.624994	-0.529054	2.00494
0.715249	0.377845	0	2	0.627778	-0.527787	2.00584
0.715517	0.414095	0	2	0.626757	-0.525181	2.00162
0.714539	0.450668	0	2	0.626454	-0.526574	2.00217
0.712594	0.489311	0	2	0.626804	-0.526364	2.00355
0.714347	0.558944	0	2	0.62845	-0.525194	1.99992
0.713356	0.602377	0	0	0.626947	-0.524832	1.9997
0.713356	0.602377	0	0	0.626947	-0.524832	1.9997
0.714017	0.638221	0	2	0.628392	-0.525066	1.99915
0.518717	0.652873	0	2	0.471114	-0.50371	2.20562
0.52124	0.658314	0	2	0.472957	-0.504676	2.20267
0.519299	0.656865	0	0	0.472167	-0.504588	2.20509
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 51
TimeSeriesData: 
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.567707	0.366919	0	0	0.490321	-0.520028	2.17544
0.555594	0.364384	0	0	0.484762	-0.512654	2.18401
0.536689	0.352873	0	0	0.465326	-0.508548	2.20424
0.521878	0.352832	0	0	0.45388	-0.503395	2.21931
0.521878	0.352832	0	0	0.45388	-0.503395	2.21931
