GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 6
TotalNumTrainingExamples: 41
NumberOfClasses: 2
ClassIDsAndCounters: 
1	21
2	20
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 76
TimeSeriesData: 
-0.32638	-0.500859	1.5851	0.3375	0.155966	1.72238
-0.327552	-0.497457	1.58658	0.35183	0.119286	1.72553
-0.329664	-0.494996	1.58859	0.361481	0.0845254	1.72843
-0.33027	-0.498273	1.58932	0.365194	0.0493202	1.7285
-0.330515	-0.501108	1.59112	0.366136	0.0259456	1.72927
-0.331008	-0.503209	1.59308	0.365158	0.0157242	1.72912
-0.331164	-0.501999	1.59415	0.363116	0.0209673	1.72654
-0.33188	-0.502865	1.59641	0.353604	0.0334737	1.72343
-0.333067	-0.503607	1.59714	0.347759	0.0706061	1.71764
-0.336257	-0.504081	1.59854	0.309525	0.140661	1.69725
-0.336277	-0.503632	1.59808	0.27859	0.164112	1.67964
-0.337693	-0.501599	1.59835	0.244456	0.185938	1.66202
-0.337813	-0.500972	1.59775	0.206879	0.195514	1.64236
-0.337154	-0.501518	1.59647	0.167653	0.191819	1.62327
-0.335594	-0.502866	1.5942	0.126852	0.180366	1.60459
-0.335707	-0.502701	1.59331	0.0931687	0.150261	1.5909
-0.331877	-0.499268	1.58912	0.0397221	0.0952145	1.57488
-0.330916	-0.498335	1.58738	0.0138817	0.0806524	1.57216
-0.329364	-0.496822	1.58702	0.0163936	0.0864109	1.57845
-0.330383	-0.49421	1.58726	0.0373067	0.107939	1.58373
-0.330383	-0.49421	1.58726	0.0373067	0.107939	1.58373
-0.332748	-0.498559	1.58966	0.125054	0.19227	1.63654
-0.33532	-0.49991	1.59233	0.203993	0.207321	1.69483
-0.335598	-0.503709	1.5964	0.275819	0.180862	1.74814
-0.335156	-0.505024	1.59828	0.296837	0.139127	1.75902
-0.335669	-0.502042	1.60052	0.314945	0.113286	1.77185
-0.336534	-0.500094	1.60342	0.329399	0.0869981	1.78092
-0.337461	-0.504442	1.60791	0.338594	0.0514661	1.78222
-0.338857	-0.508557	1.61196	0.341961	0.0535211	1.77626
-0.338776	-0.509622	1.61325	0.337005	0.0664598	1.76833
-0.339966	-0.509979	1.61381	0.324954	0.0810324	1.7549
-0.341543	-0.505697	1.61256	0.296952	0.133927	1.72769
-0.338119	-0.507881	1.60681	0.248424	0.189217	1.69353
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 65
TimeSeriesData: 
-0.322137	-0.494067	1.59478	-0.0173198	0.0756132	1.59437
-0.322137	-0.494067	1.59478	-0.0173198	0.0756132	1.59437
-0.32218	-0.494329	1.59438	-0.0168124	0.0751139	1.59469
-0.32218	-0.494329	1.59438	-0.0168124	0.0751139	1.59469
-0.321129	-0.493987	1.59203	-0.0141394	0.0725999	1.59763
-0.321129	-0.493987	1.59203	-0.0141394	0.0725999	1.59763
-0.321129	-0.493987	1.59203	-0.0141394	0.0725999	1.59763
-0.321129	-0.493987	1.59203	-0.0141394	0.0725999	1.59763
-0.321129	-0.493987	1.59203	-0.0141394	0.0725999	1.59763
-0.321129	-0.493987	1.59203	-0.0141394	0.0725999	1.59763
-0.318201	-0.492266	1.58557	-0.0097295	0.0693084	1.60254
-0.318201	-0.492266	1.58557	-0.0097295	0.0693084	1.60254
-0.318201	-0.492266	1.58557	-0.0097295	0.0693084	1.60254
-0.318201	-0.492266	1.58557	-0.0097295	0.0693084	1.60254
-0.313663	-0.498053	1.58085	-0.0137174	0.0700304	1.60187
-0.313663	-0.498053	1.58085	-0.0137174	0.0700304	1.60187
-0.312466	-0.498451	1.58001	-0.00715764	0.0662818	1.60384
-0.312466	-0.498451	1.58001	-0.00715764	0.0662818	1.60384
-0.31171	-0.498641	1.5792	-0.00551947	0.0640871	1.60293
-0.309604	-0.498085	1.57769	-0.00859367	0.0649549	1.60183
-0.309604	-0.498085	1.57769	-0.00859367	0.0649549	1.60183
-0.308537	-0.497059	1.57723	-0.0107215	0.0656417	1.59897
-0.308537	-0.497059	1.57723	-0.0107215	0.0656417	1.59897
-0.308656	-0.497055	1.57839	-0.013487	0.0662243	1.60091
-0.308656	-0.497055	1.57839	-0.013487	0.0662243	1.60091
-0.308667	-0.494688	1.5789	-0.0195685	0.0711056	1.60151
-0.308667	-0.494688	1.5789	-0.0195685	0.0711056	1.60151
-0.309607	-0.494703	1.57985	-0.00919461	0.0743503	1.6095
-0.309599	-0.497164	1.58004	-0.00748745	0.0879076	1.613
-0.309599	-0.497164	1.58004	-0.00748745	0.0879076	1.613
-0.31153	-0.495436	1.58211	0.0602295	0.0724838	1.60162
-0.31153	-0.495436	1.58211	0.0602295	0.0724838	1.60162
-0.312028	-0.495754	1.58409	0.0691225	0.0976239	1.60329
-0.313152	-0.496221	1.58485	0.080564	0.129562	1.60898
-0.313152	-0.496221	1.58485	0.080564	0.129562	1.60898
-0.313972	-0.497122	1.58676	0.103785	0.150329	1.61609
-0.315034	-0.492921	1.58674	0.127261	0.176533	1.62541
-0.315403	-0.493352	1.58771	0.156372	0.192047	1.63541
-0.315403	-0.493352	1.58771	0.156372	0.192047	1.63541
-0.316565	-0.494598	1.59042	0.214418	0.211948	1.65823
-0.316751	-0.497738	1.5918	0.242908	0.21391	1.66904
-0.317293	-0.498466	1.59249	0.269459	0.209817	1.67782
-0.319315	-0.495656	1.5964	0.317534	0.187417	1.69512
-0.319315	-0.495656	1.5964	0.317534	0.187417	1.69512
-0.322146	-0.496962	1.59795	0.353017	0.152089	1.70581
-0.322146	-0.496962	1.59795	0.353017	0.152089	1.70581
-0.323191	-0.497099	1.59957	0.366435	0.131627	1.70998
-0.324349	-0.498425	1.60179	0.384651	0.0851303	1.71664
-0.325136	-0.498687	1.60209	0.390402	0.0618558	1.71784
-0.325212	-0.501263	1.6033	0.390935	0.0373819	1.71928
-0.327262	-0.498935	1.60334	0.391219	0.0141618	1.71795
-0.327632	-0.499526	1.60441	0.387571	-0.0234794	1.71583
-0.32685	-0.499291	1.60334	0.387871	-0.0360868	1.715
-0.32675	-0.500193	1.60313	0.386288	-0.0448762	1.71273
-0.326244	-0.50055	1.60269	0.371406	-0.0562264	1.70688
-0.326106	-0.499598	1.60216	0.369018	-0.0537319	1.70508
-0.325576	-0.49959	1.60201	0.366838	-0.045276	1.70212
-0.326046	-0.499307	1.60113	0.367437	-0.00291366	1.69579
-0.326757	-0.499757	1.60193	0.362281	0.020261	1.69186
-0.326396	-0.502169	1.6019	0.359326	0.0514676	1.68838
-0.326668	-0.50248	1.60218	0.33457	0.102742	1.67553
-0.326945	-0.503379	1.60355	0.319644	0.127704	1.66931
-0.326834	-0.501885	1.60397	0.301508	0.145151	1.6622
-0.32682	-0.49971	1.60504	0.282531	0.161201	1.65563
-0.326514	-0.501054	1.60456	0.240109	0.183364	1.63896
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 73
TimeSeriesData: 
-0.32909	-0.504268	1.60791	-0.0482211	0.116997	1.64962
-0.329332	-0.504876	1.60876	-0.0419863	0.106528	1.63607
-0.329332	-0.504876	1.60876	-0.0419863	0.106528	1.63607
-0.329285	-0.504399	1.60834	-0.0390369	0.10338	1.62785
-0.329285	-0.504399	1.60834	-0.0390369	0.10338	1.62785
-0.32858	-0.508216	1.60793	-0.036598	0.104348	1.62605
-0.32858	-0.508216	1.60793	-0.036598	0.104348	1.62605
-0.328386	-0.508022	1.60734	-0.0353822	0.103838	1.62557
-0.328386	-0.508022	1.60734	-0.0353822	0.103838	1.62557
-0.328386	-0.508022	1.60734	-0.0353822	0.103838	1.62557
-0.328386	-0.508022	1.60734	-0.0353822	0.103838	1.62557
-0.327449	-0.50704	1.60648	-0.0164137	0.0756027	1.62607
-0.327449	-0.50704	1.60648	-0.0164137	0.0756027	1.62607
-0.327332	-0.506783	1.60518	-0.0361886	0.0995943	1.6248
-0.327332	-0.506783	1.60518	-0.0361886	0.0995943	1.6248
-0.328197	-0.50449	1.60546	-0.0392374	0.099382	1.62447
-0.328197	-0.50449	1.60546	-0.0392374	0.099382	1.62447
-0.328162	-0.503671	1.60588	-0.0428504	0.100333	1.62522
-0.328162	-0.503671	1.60588	-0.0428504	0.100333	1.62522
-0.327547	-0.507277	1.60458	-0.0243098	0.0658478	1.63236
-0.327547	-0.507277	1.60458	-0.0243098	0.0658478	1.63236
-0.327823	-0.50703	1.60469	-0.023885	0.0643868	1.63007
-0.327823	-0.50703	1.60469	-0.023885	0.0643868	1.63007
-0.327314	-0.502891	1.60341	0.0150753	0.0443648	1.60838
-0.327314	-0.502891	1.60341	0.0150753	0.0443648	1.60838
-0.327526	-0.506625	1.60394	-0.0215151	0.0607674	1.62817
-0.327526	-0.506625	1.60394	-0.0215151	0.0607674	1.62817
-0.326939	-0.506283	1.60294	-0.0215008	0.060947	1.62846
-0.327302	-0.506136	1.60266	-0.0477149	0.107029	1.63237
-0.327302	-0.506136	1.60266	-0.0477149	0.107029	1.63237
-0.327423	-0.503233	1.60205	-0.0465429	0.111819	1.63748
-0.327113	-0.50554	1.60233	0.00466196	0.106787	1.62639
-0.326249	-0.505866	1.60131	0.0457887	0.0990009	1.61571
-0.326682	-0.505033	1.60012	0.0667102	0.116912	1.61766
-0.326682	-0.505033	1.60012	0.0667102	0.116912	1.61766
-0.32703	-0.504812	1.60041	0.0916366	0.144369	1.62581
-0.326742	-0.505252	1.60025	0.12637	0.15747	1.63262
-0.327358	-0.502664	1.60032	0.163407	0.158156	1.63974
-0.327287	-0.505221	1.59922	0.199729	0.152851	1.64823
-0.327287	-0.505221	1.59922	0.199729	0.152851	1.64823
-0.328437	-0.502687	1.60132	0.26292	0.110582	1.66493
-0.328437	-0.502687	1.60132	0.26292	0.110582	1.66493
-0.328742	-0.501832	1.60272	0.283592	0.0871944	1.67244
-0.329587	-0.500612	1.60311	0.296766	0.0670661	1.67622
-0.330048	-0.500576	1.60461	0.302094	0.0608018	1.68039
-0.330857	-0.501309	1.60676	0.292852	0.0676234	1.67865
-0.33303	-0.501275	1.6088	0.27091	0.0829187	1.67145
-0.334291	-0.501489	1.61046	0.23775	0.104119	1.65775
-0.337135	-0.502016	1.61034	0.201511	0.123616	1.64121
-0.338044	-0.507866	1.61155	0.159943	0.140053	1.62809
-0.340311	-0.508193	1.61108	0.115278	0.146556	1.61394
-0.339595	-0.5091	1.61033	0.075032	0.131731	1.60566
-0.337366	-0.510657	1.60673	0.0152909	0.084552	1.59926
-0.336612	-0.507826	1.60554	-0.0046995	0.0585012	1.60294
-0.33482	-0.50461	1.60387	-0.00979399	0.0465373	1.59892
-0.330681	-0.506468	1.60118	-0.00844709	0.0791231	1.6018
-0.33072	-0.503399	1.60017	0.0362734	0.0865992	1.59263
-0.331171	-0.503375	1.60039	0.0594578	0.112129	1.59863
-0.3321	-0.503432	1.60192	0.085623	0.143932	1.60684
-0.334196	-0.507567	1.60325	0.152406	0.170705	1.63638
-0.335076	-0.507777	1.60399	0.185131	0.161802	1.64876
-0.336178	-0.507042	1.60606	0.215864	0.149309	1.66462
-0.337167	-0.508391	1.6063	0.23814	0.129118	1.67437
-0.337855	-0.508468	1.60897	0.269503	0.0963514	1.68596
-0.337527	-0.510437	1.60964	0.283651	0.0929695	1.69216
-0.337867	-0.511895	1.6119	0.282028	0.0920367	1.69497
-0.340368	-0.51277	1.61474	0.276123	0.115184	1.69781
-0.344737	-0.507156	1.61571	0.258565	0.131891	1.69195
-0.347457	-0.506415	1.61572	0.212397	0.166938	1.6733
-0.348022	-0.510044	1.6154	0.18457	0.182215	1.66206
-0.349199	-0.506764	1.61526	0.156087	0.18635	1.64989
-0.347677	-0.508755	1.60985	0.0949366	0.179894	1.62733
-0.347128	-0.507892	1.60856	0.070752	0.159755	1.6171
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 82
TimeSeriesData: 
-0.342379	-0.49927	1.60644	-0.0110277	0.127162	1.63675
-0.342135	-0.499978	1.60884	-0.0483366	0.116021	1.64717
-0.342135	-0.499978	1.60884	-0.0483366	0.116021	1.64717
-0.342135	-0.499978	1.60884	-0.0483366	0.116021	1.64717
-0.342135	-0.499978	1.60884	-0.0483366	0.116021	1.64717
-0.34353	-0.497945	1.6105	-0.0235453	0.0768163	1.6443
-0.34353	-0.497945	1.6105	-0.0235453	0.0768163	1.6443
-0.343663	-0.497564	1.60966	-0.0528496	0.0921428	1.64149
-0.343663	-0.497564	1.60966	-0.0528496	0.0921428	1.64149
-0.342288	-0.500825	1.60837	-0.0517004	0.0907545	1.63688
-0.342288	-0.500825	1.60837	-0.0517004	0.0907545	1.63688
-0.342431	-0.500312	1.60773	-0.0519404	0.0894925	1.63703
-0.342431	-0.500312	1.60773	-0.0519404	0.0894925	1.63703
-0.341742	-0.500437	1.60744	-0.0182946	0.0709208	1.64098
-0.341742	-0.500437	1.60744	-0.0182946	0.0709208	1.64098
-0.341742	-0.500437	1.60744	-0.0182946	0.0709208	1.64098
-0.341742	-0.500437	1.60744	-0.0182946	0.0709208	1.64098
-0.34046	-0.500018	1.60422	-0.0532445	0.0837678	1.63705
-0.34046	-0.500018	1.60422	-0.0532445	0.0837678	1.63705
-0.339929	-0.499603	1.60243	-0.00346846	0.0581373	1.6432
-0.339929	-0.499603	1.60243	-0.00346846	0.0581373	1.6432
-0.33909	-0.498446	1.60095	-0.00185042	0.0539252	1.64108
-0.33578	-0.501229	1.59971	-0.0150256	0.0516442	1.6472
-0.33578	-0.501229	1.59971	-0.0150256	0.0516442	1.6472
-0.335466	-0.500028	1.5976	-0.0195993	0.0467975	1.64696
-0.335466	-0.500028	1.5976	-0.0195993	0.0467975	1.64696
-0.333362	-0.500527	1.59497	-0.0201368	0.0413813	1.6415
-0.332306	-0.496123	1.59393	-0.0217172	0.0378694	1.63767
-0.332306	-0.496123	1.59393	-0.0217172	0.0378694	1.63767
-0.330768	-0.496053	1.59369	0.0793429	-0.00371072	1.66089
-0.329884	-0.49679	1.59256	-0.0215844	0.0372472	1.62635
-0.329884	-0.49679	1.59256	-0.0215844	0.0372472	1.62635
-0.329137	-0.497052	1.59152	-0.0208598	0.0392758	1.62181
-0.327959	-0.496064	1.5923	-0.0193385	0.0440423	1.62002
-0.328586	-0.492756	1.59201	-0.0654823	0.0880418	1.63192
-0.328237	-0.49238	1.59221	-0.0568586	0.100259	1.62989
-0.328317	-0.493075	1.59229	-0.045402	0.116218	1.62656
-0.328961	-0.493629	1.5931	-0.0349562	0.136703	1.63003
-0.328961	-0.493629	1.5931	-0.0349562	0.136703	1.63003
-0.329658	-0.493049	1.59424	0.0264625	0.104495	1.60992
-0.32989	-0.493332	1.59578	0.0269603	0.127119	1.61412
-0.330122	-0.49652	1.59625	0.0368285	0.136083	1.61614
-0.331108	-0.500285	1.59776	0.0333157	0.164353	1.62064
-0.331108	-0.500285	1.59776	0.0333157	0.164353	1.62064
-0.332012	-0.500682	1.59938	0.0556889	0.147166	1.61735
-0.332597	-0.500308	1.5997	0.0642253	0.151276	1.61732
-0.332339	-0.501657	1.60073	0.0633187	0.168575	1.61981
-0.33267	-0.498077	1.60215	0.0703537	0.172628	1.61931
-0.33288	-0.498447	1.60152	0.0784933	0.17711	1.6175
-0.334383	-0.493501	1.60201	0.0956975	0.18464	1.61349
-0.334228	-0.493802	1.60197	0.10511	0.188457	1.61278
-0.334974	-0.49116	1.60268	0.114792	0.189085	1.61085
-0.336642	-0.489927	1.60161	0.123301	0.192269	1.60974
-0.335914	-0.487111	1.60164	0.131834	0.194278	1.60944
-0.333329	-0.495628	1.5998	0.139533	0.19537	1.61005
-0.333181	-0.495977	1.59803	0.147036	0.195624	1.60949
-0.331555	-0.501214	1.59583	0.159426	0.19435	1.61091
-0.331175	-0.500094	1.59555	0.166041	0.194756	1.6126
-0.330605	-0.502898	1.59369	0.171225	0.195273	1.61329
-0.330635	-0.503856	1.59353	0.182129	0.195007	1.61661
-0.330213	-0.502895	1.59306	0.187082	0.195596	1.61866
-0.330436	-0.502726	1.5928	0.193104	0.194419	1.62029
-0.331163	-0.502513	1.59467	0.206299	0.193831	1.62635
-0.331696	-0.502749	1.59565	0.213515	0.190256	1.62962
-0.33265	-0.500586	1.59562	0.228085	0.18712	1.63587
-0.332978	-0.5004	1.59592	0.236115	0.186522	1.6399
-0.335678	-0.500616	1.5978	0.250435	0.180288	1.65122
-0.335354	-0.501146	1.59979	0.258905	0.175895	1.65711
-0.336682	-0.497744	1.60008	0.267679	0.172205	1.66192
-0.337298	-0.501477	1.60083	0.283185	0.161185	1.67002
-0.337456	-0.502132	1.60141	0.290149	0.155342	1.67397
-0.337842	-0.502088	1.60106	0.303506	0.141592	1.68082
-0.336878	-0.50561	1.60059	0.309432	0.133687	1.68429
-0.337853	-0.502594	1.60124	0.320826	0.117421	1.69342
-0.338217	-0.499327	1.60222	0.324129	0.10632	1.69629
-0.337546	-0.502018	1.60082	0.333985	0.0878828	1.70449
-0.33729	-0.502905	1.6003	0.341956	0.0633189	1.71151
-0.337286	-0.502498	1.59983	0.347967	0.0373467	1.72049
-0.337035	-0.502159	1.6012	0.348659	0.0229123	1.72362
-0.336438	-0.506348	1.60017	0.346053	-0.00599033	1.72843
-0.336353	-0.505997	1.60121	0.352906	-0.0282521	1.73598
-0.3361	-0.505405	1.60006	0.35503	-0.0383146	1.73771
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 68
TimeSeriesData: 
-0.33105	-0.506422	1.60307	0.291159	-0.076144	1.74939
-0.33105	-0.506422	1.60307	0.291159	-0.076144	1.74939
-0.331912	-0.502569	1.60371	0.291399	-0.075594	1.74957
-0.331912	-0.502569	1.60371	0.291399	-0.075594	1.74957
-0.331274	-0.506676	1.60416	0.289361	-0.0753308	1.74994
-0.331274	-0.506676	1.60416	0.289361	-0.0753308	1.74994
-0.331513	-0.506547	1.60403	0.286991	-0.0753821	1.75039
-0.331513	-0.506547	1.60403	0.286991	-0.0753821	1.75039
-0.331272	-0.506894	1.60464	0.283237	-0.0753532	1.75096
-0.331272	-0.506894	1.60464	0.283237	-0.0753532	1.75096
-0.330679	-0.506034	1.60451	0.279693	-0.0751961	1.7514
-0.330679	-0.506034	1.60451	0.279693	-0.0751961	1.7514
-0.331005	-0.506089	1.60544	0.277138	-0.0723704	1.75271
-0.331005	-0.506089	1.60544	0.277138	-0.0723704	1.75271
-0.33085	-0.507627	1.60599	0.271231	-0.0712298	1.75392
-0.33085	-0.507627	1.60599	0.271231	-0.0712298	1.75392
-0.331205	-0.507811	1.60637	0.267227	-0.0662273	1.75558
-0.331205	-0.507811	1.60637	0.267227	-0.0662273	1.75558
-0.330882	-0.507698	1.60605	0.262947	-0.0599734	1.75672
-0.330882	-0.507698	1.60605	0.262947	-0.0599734	1.75672
-0.330554	-0.509488	1.60632	0.257689	-0.0539263	1.75922
-0.330554	-0.509488	1.60632	0.257689	-0.0539263	1.75922
-0.331314	-0.510313	1.60715	0.268467	-0.0251801	1.76516
-0.331314	-0.510313	1.60715	0.268467	-0.0251801	1.76516
-0.332274	-0.507958	1.60714	0.265378	-0.0127794	1.76634
-0.332274	-0.507958	1.60714	0.265378	-0.0127794	1.76634
-0.332652	-0.508202	1.60793	0.263993	-5.1402e-05	1.76723
